Mean Leaf
0.000000	737.707555	-9.217001	681.347060	-9.199108	614.787374	-9.511979	548.143880	-10.282866	481.828775	-13.461534	416.379378	-24.768756	354.571779	-48.262489	300.500794	-83.664272	256.117712	-128.430862	220.248912	-180.298045	189.855105	-236.373778	161.665350	-290.288491	130.280245	-332.884591	91.718721	-356.638981	44.968217	-358.189035	-6.457594	-341.626095	-59.474988	-310.139466	-110.041671	-270.065066	-156.467795	-222.506859	-194.876267	-171.097369	-220.481225	-120.103273	-228.654277	-74.649760	-219.173596	-35.779677	-198.189750	-2.586477	-186.716516	31.148555	-200.440441	70.031431	-223.258780	116.219770	-233.047070	168.133322	-224.942175	220.415728	-199.554498	268.806874	-161.796688	309.727173	-115.637643	341.386771	-64.934998	359.256017	-12.533562	356.919907	38.397604	333.912871	84.369711	291.629535	123.659829	237.794160	156.008344	181.673253	185.442989	129.968334	217.081421	85.400995	254.380657	50.158016	299.806864	26.826825	354.635610	15.310583	416.535365	11.174223	481.968079	9.614802	548.320461	8.869510	614.892660	8.969809	681.399633	

Eigenvalues
740490.791628	199316.960165	109489.215168	88216.904957	19367.325738	10263.474410	8406.083055	7512.658243	5172.196314	4408.009002	4263.271491	2478.218440	2385.469665	1630.226438	1605.642176	1440.968437	1137.994974	1026.395678	949.872951	726.290285	656.514028	619.171906	560.269076	527.348348	484.377745	410.566607	357.566652	345.769237	330.087044	310.234222	279.431234	244.832733	237.031989	218.701772	190.646343	174.557712	159.782554	138.742708	129.676843	122.651015	114.611071	108.369318	97.647212	92.926316	83.378540	79.219039	77.377766	73.933548	71.045946	69.726819	63.546734	60.132907	51.382792	48.976299	42.636023	40.080890	38.276841	32.976867	29.884794	27.633387	26.608395	25.899516	24.712324	20.630778	20.274020	19.709959	19.177321	17.205520	17.071258	16.732786	15.244784	14.244999	13.951552	11.592090	10.992731	8.702227	7.873735	6.860654	6.756569	5.599907	5.034588	4.567593	4.246420	3.627890	3.476366	3.377078	2.786185	2.292251	1.795250	1.575695	1.022116	0.766862	0.649871	0.540496	0.435321	0.000000	

Eigenvectors
0.000000	0.300033	-0.001850	0.284671	-0.002343	0.266946	-0.002635	0.248998	-0.001832	0.230942	0.001869	0.212079	0.012641	0.189671	0.028886	0.161405	0.043998	0.128944	0.052142	0.096745	0.051632	0.068987	0.042611	0.048800	0.025148	0.037494	-0.000492	0.032767	-0.030417	0.028583	-0.055410	0.020357	-0.068884	0.007314	-0.069007	-0.007634	-0.061355	-0.021580	-0.049980	-0.034341	-0.036114	-0.042283	-0.022425	-0.044752	-0.011655	-0.040823	-0.003725	-0.028847	0.001374	-0.019223	0.007394	-0.028919	0.015453	-0.040312	0.026621	-0.043486	0.040500	-0.039919	0.053862	-0.030731	0.064535	-0.017116	0.070916	-0.001979	0.070511	0.013215	0.056234	0.026907	0.029363	0.034926	-0.001723	0.037720	-0.028611	0.041262	-0.046535	0.051601	-0.055603	0.071184	-0.056148	0.098187	-0.048087	0.129626	-0.033535	0.161602	-0.017928	0.189487	-0.007724	0.211904	-0.003845	0.230788	-0.002472	0.248818	-0.001332	0.266770	0.000020	0.284444	
0.000000	-0.081804	-0.000449	-0.058172	-0.001072	-0.033027	-0.001181	-0.008227	-0.000594	0.016417	0.003706	0.040004	0.021502	0.057576	0.058111	0.062416	0.108423	0.052790	0.163976	0.032546	0.214532	0.008826	0.254303	-0.008691	0.273685	-0.010025	0.264623	0.006175	0.228258	0.032056	0.173003	0.054659	0.124822	0.072427	0.089329	0.083098	0.065906	0.092977	0.046848	0.099283	0.028503	0.096195	0.013971	0.077438	0.004587	0.049645	0.001655	0.026798	0.004397	0.023208	0.006640	0.032791	0.004650	0.059950	-0.004450	0.090291	-0.021738	0.106754	-0.040829	0.109046	-0.061247	0.103058	-0.086485	0.094113	-0.122227	0.082610	-0.175101	0.065089	-0.229950	0.040543	-0.269028	0.015729	-0.278451	-0.000851	-0.259264	-0.000103	-0.219260	0.016262	-0.168446	0.038871	-0.112897	0.057419	-0.062256	0.065010	-0.026482	0.058015	-0.009494	0.039454	-0.005238	0.015912	-0.004220	-0.008577	-0.003755	-0.033326	-0.002607	-0.058439	
0.000000	-0.097158	0.005755	-0.086261	0.014600	-0.074679	0.021346	-0.062638	0.027108	-0.050548	0.033428	-0.039776	0.040042	-0.030073	0.044807	-0.016736	0.049285	0.003062	0.053502	0.028213	0.056396	0.058956	0.053952	0.096232	0.034307	0.140387	-0.010919	0.179404	-0.065240	0.201038	-0.112171	0.203574	-0.142422	0.193653	-0.162876	0.176344	-0.175711	0.157473	-0.182997	0.130033	-0.183541	0.073167	-0.167527	-0.023801	-0.125166	-0.130382	-0.068681	-0.215269	-0.015100	-0.249275	0.038336	-0.211083	0.091761	-0.130605	0.130735	-0.034476	0.146881	0.046793	0.150515	0.089842	0.151054	0.104434	0.146833	0.114032	0.135861	0.124889	0.114347	0.130941	0.075359	0.130402	0.025164	0.115849	-0.011241	0.086309	-0.026944	0.055317	-0.024698	0.029826	-0.016422	0.009777	-0.005650	-0.006888	0.005859	-0.019733	0.016030	-0.029459	0.023858	-0.037696	0.026657	-0.047948	0.024058	-0.059562	0.018071	-0.071789	0.010682	-0.083233	
0.000000	0.022487	0.040395	0.013331	0.081264	0.010782	0.113317	0.009215	0.135843	0.008284	0.148296	0.008346	0.151409	0.010017	0.145390	0.015555	0.131429	0.027368	0.115839	0.043591	0.100796	0.064862	0.086396	0.089036	0.073496	0.113985	0.059287	0.137689	0.043948	0.154559	0.024792	0.161872	0.001377	0.158885	-0.025692	0.146960	-0.048762	0.131971	-0.069053	0.110518	-0.085178	0.086584	-0.092705	0.066060	-0.093469	0.050305	-0.089821	0.043290	-0.093423	0.040253	-0.112109	0.030397	-0.136642	-0.003018	-0.151521	-0.052462	-0.150259	-0.100228	-0.135577	-0.143227	-0.110696	-0.174494	-0.082441	-0.195780	-0.051983	-0.211589	-0.018769	-0.218335	0.013021	-0.210214	0.041008	-0.186359	0.061385	-0.152696	0.079224	-0.115084	0.095523	-0.079224	0.112986	-0.048599	0.128915	-0.023128	0.141872	-0.004253	0.148108	0.008166	0.146828	0.015144	0.135601	0.018035	0.113112	0.020053	0.080787	0.022204	0.040072	0.025370	
