Mean Leaf
0.000000	380.423039	-24.678394	348.911622	-38.247386	319.204850	-47.173606	288.443496	-56.050835	265.837150	-67.706598	249.638677	-79.247465	235.156661	-87.630346	219.060614	-93.510787	199.772504	-97.074299	181.294520	-100.530425	165.233118	-105.026094	151.161134	-110.057008	137.063937	-112.682079	121.961732	-116.258016	107.946252	-120.708205	96.084835	-125.811087	83.779858	-129.375370	72.897165	-132.635307	60.703969	-137.115465	49.487370	-139.155921	37.721717	-141.850016	25.376425	-142.236425	12.983937	-140.285496	-0.378425	-136.123953	-15.141512	-131.740173	-29.573528	-128.006835	-43.206236	-125.167276	-55.345118	-125.347843	-66.175528	-125.669386	-75.972646	-126.820236	-87.278598	-128.643890	-99.059717	-129.822173	-110.619181	-129.535906	-122.829134	-128.954063	-135.824488	-124.551780	-149.805055	-117.539969	-164.853606	-107.876709	-181.989701	-98.527622	-200.761134	-91.321370	-219.166457	-84.184913	-239.206031	-77.718535	-259.033654	-71.062803	-282.076803	-64.775685	-306.718016	-58.673874	-332.844976	-52.073323	-358.947953	-44.102929	-384.715480	-33.364425	-408.347890	-24.489323	-427.848362	-13.939717	-439.574189	-0.697370	-444.107323	13.845354	-441.259984	25.096236	-426.890142	35.597717	-406.045433	43.244063	-380.690346	48.833449	-355.090866	54.133717	-328.396189	63.131591	-301.962992	72.216835	-277.836157	80.439307	-254.803165	90.916787	-232.138252	99.894063	-211.259181	106.889780	-193.125764	111.460268	-177.350425	114.279386	-163.564472	115.865433	-150.188850	118.685339	-135.150252	124.174110	-120.382441	127.457402	-106.905008	128.865354	-94.312079	130.685685	-80.830157	132.782173	-68.938803	134.459480	-57.934079	135.699150	-47.459433	135.561339	-37.347307	135.002866	-26.873228	133.901260	-15.270835	132.989858	-3.580835	133.543638	10.065118	134.427291	24.052583	134.842882	36.561055	133.757354	48.154016	132.350961	62.170929	131.079622	76.379858	128.855370	89.128976	123.331890	99.750441	116.492787	109.455748	110.277118	120.358079	105.845496	133.015622	101.469260	147.934409	99.853575	165.307291	98.806173	185.491181	95.563795	203.650661	89.411937	219.674142	79.679213	234.825795	68.167276	248.326157	57.782110	266.026740	48.552346	289.404504	39.902236	318.820630	24.897307	348.362520	

Eigenvalues
979345.465634	108119.299738	97088.965913	76297.203935	65681.704601	56310.178129	53437.463334	50785.125783	32895.191586	27078.662469	20836.993591	19765.163282	17901.920394	15405.180124	14726.879512	12402.657762	10262.857230	9501.966117	8404.476512	8275.353660	7014.529994	6361.500389	6165.920826	5830.666594	5208.711782	4863.764315	4782.377072	4361.712035	4203.431257	3919.618714	3582.731445	3438.785397	3380.702077	3215.744248	3133.328071	2840.231346	2697.709118	2496.453548	2491.659992	2247.122404	2201.229113	1985.958533	1959.548678	1770.860247	1766.044845	1646.184944	1548.291725	1502.144999	1417.707817	1349.024532	1284.904726	1213.841534	1158.426707	1106.878949	1069.082603	1064.919277	1019.742151	926.000839	856.656899	805.334980	773.870368	759.151479	695.959390	660.906596	631.606943	622.130791	600.658735	577.868509	551.443709	545.510094	517.439796	485.001507	479.116966	445.523964	426.583030	414.297948	406.039906	387.483983	372.337611	360.710052	353.056795	322.510411	317.955378	310.584112	302.586931	301.750984	288.653402	282.456812	276.411742	262.341564	257.454321	249.014587	240.205147	236.415573	228.181068	220.794645	213.553295	207.619981	205.214013	199.941394	196.406401	188.962434	187.918745	177.265533	171.760510	169.716410	167.180077	163.467586	156.919693	153.198031	151.424406	147.681153	142.794028	139.897783	137.808824	133.549920	126.706519	124.012610	121.932172	119.173353	117.212334	113.790254	108.852121	107.892735	105.696803	104.986110	102.200712	99.115717	98.340929	93.998003	93.411346	90.800553	89.176950	88.575860	85.799550	84.274988	81.725465	81.407840	77.013901	74.755361	73.692514	71.990162	71.164892	68.494743	66.476445	65.545007	63.805523	61.627383	58.352643	57.481482	56.963199	53.419745	52.466959	51.500565	50.549425	48.987896	48.464684	47.127999	45.969919	44.901128	42.824278	42.591200	41.402697	41.239387	39.306934	38.672037	37.715306	36.930529	35.625236	34.461730	33.012177	31.953839	31.549942	30.159416	29.584853	28.878566	27.449252	27.023071	26.488095	25.860396	24.350391	23.895881	23.565133	22.443607	21.694738	21.222506	20.150042	19.276680	18.684531	18.306805	16.687723	15.808448	15.368076	15.082061	13.572896	12.824360	11.892848	8.835443	7.670414	0.000000	

Eigenvectors
0.000000	0.144485	-0.008834	0.134693	-0.013762	0.125409	-0.016894	0.114075	-0.020049	0.106643	-0.026933	0.103617	-0.032705	0.100173	-0.036303	0.093619	-0.038532	0.086068	-0.039211	0.077940	-0.039511	0.070094	-0.042241	0.064061	-0.044255	0.058925	-0.046400	0.052962	-0.047834	0.047696	-0.050018	0.043715	-0.052084	0.039502	-0.051399	0.033753	-0.052454	0.027759	-0.054067	0.022677	-0.054094	0.016132	-0.054870	0.009680	-0.054429	0.003378	-0.051402	-0.003254	-0.047156	-0.010606	-0.046240	-0.015928	-0.044107	-0.019510	-0.042427	-0.022466	-0.044721	-0.025658	-0.046326	-0.028737	-0.046772	-0.032593	-0.047972	-0.038414	-0.047766	-0.044316	-0.045573	-0.050618	-0.043542	-0.056526	-0.040205	-0.063849	-0.034173	-0.071351	-0.029256	-0.079319	-0.026563	-0.086789	-0.027158	-0.093579	-0.024883	-0.103832	-0.024333	-0.113374	-0.021569	-0.123126	-0.020291	-0.134003	-0.020358	-0.144083	-0.016353	-0.155086	-0.014774	-0.165877	-0.014013	-0.173654	-0.012023	-0.181764	-0.008595	-0.187875	-0.005751	-0.190001	-0.000763	-0.189395	0.002179	-0.185501	0.007864	-0.177783	0.011002	-0.165900	0.013627	-0.154384	0.013884	-0.144259	0.015904	-0.132231	0.017658	-0.122937	0.017915	-0.113045	0.022438	-0.102063	0.029014	-0.091987	0.034348	-0.083040	0.040038	-0.074596	0.043194	-0.066925	0.043672	-0.061184	0.044309	-0.053487	0.044820	-0.048256	0.044166	-0.044224	0.041512	-0.040784	0.040747	-0.035111	0.041493	-0.031199	0.043821	-0.026962	0.046194	-0.023251	0.048570	-0.020496	0.050349	-0.014408	0.050869	-0.006660	0.051346	0.000249	0.052960	0.006343	0.051902	0.012064	0.051885	0.016282	0.052193	0.020683	0.053101	0.028626	0.055130	0.035254	0.053596	0.041086	0.051544	0.044414	0.048449	0.046161	0.044899	0.049674	0.042125	0.054494	0.039087	0.060827	0.038489	0.068228	0.040503	0.077681	0.039646	0.087859	0.039976	0.097497	0.036299	0.103286	0.030017	0.105035	0.022396	0.106297	0.019107	0.114297	0.015893	0.125552	0.010272	0.135486	
0.000000	0.100200	-0.005761	0.083269	-0.002894	0.063647	-0.004358	0.047582	-0.008481	0.042218	-0.013656	0.034762	-0.020554	0.027966	-0.024327	0.028102	-0.029753	0.023654	-0.020741	0.012732	-0.016338	-0.000359	-0.000121	-0.014972	0.004221	-0.019819	0.006407	-0.022642	0.007349	-0.023355	0.000797	-0.023742	-0.011865	-0.019672	-0.033385	-0.008243	-0.051952	0.008326	-0.068896	0.017827	-0.080806	0.021667	-0.080643	0.017786	-0.076103	0.005371	-0.068239	-0.001542	-0.058963	-0.006116	-0.047656	-0.015183	-0.031696	-0.025815	-0.023516	-0.032604	-0.025941	-0.036057	-0.037803	-0.031501	-0.054549	-0.028017	-0.079302	-0.018740	-0.101603	-0.008813	-0.116578	-0.005477	-0.124547	-0.007052	-0.120386	-0.014591	-0.103107	-0.018043	-0.081792	-0.023033	-0.068095	-0.035306	-0.063741	-0.043858	-0.065320	-0.049778	-0.075724	-0.055537	-0.096291	-0.061372	-0.107406	-0.068933	-0.111821	-0.075251	-0.102676	-0.072708	-0.095371	-0.062261	-0.077332	-0.040201	-0.060156	-0.008786	-0.039046	0.033496	-0.027167	0.080185	-0.026446	0.124902	-0.021026	0.169523	-0.014053	0.205466	-0.007815	0.217828	0.003444	0.219180	0.017433	0.217786	0.040221	0.209645	0.058221	0.194969	0.071764	0.176615	0.100446	0.171102	0.117174	0.157358	0.125058	0.143117	0.126413	0.132413	0.118260	0.113928	0.095501	0.094816	0.070870	0.074854	0.047903	0.055081	0.030794	0.039632	0.027006	0.034903	0.030831	0.033745	0.044728	0.034048	0.066116	0.042229	0.083353	0.048390	0.101327	0.061549	0.113531	0.068404	0.117674	0.072817	0.108486	0.070485	0.094602	0.063977	0.075529	0.051518	0.054012	0.035142	0.030217	0.015046	0.012675	0.004017	0.004534	-0.003834	0.006980	-0.006801	0.014908	-0.004976	0.022241	0.000455	0.022305	0.009139	0.029213	0.018607	0.027645	0.024452	0.026283	0.027563	0.021076	0.030162	0.019267	0.029995	0.011331	0.023744	0.006814	0.025996	0.008747	0.030808	0.012818	0.047503	0.015919	0.061822	0.010370	0.068211	0.005441	0.080856	
0.000000	0.099449	0.000573	0.079348	0.002907	0.060957	0.000522	0.054302	0.001553	0.047822	-0.002090	0.043542	0.002589	0.035767	0.006807	0.024048	0.011666	0.015948	0.007354	0.014409	0.009933	0.022040	0.003953	0.029084	-0.000223	0.035635	-0.008585	0.043812	-0.019739	0.051371	-0.026759	0.054350	-0.030283	0.055832	-0.025437	0.057270	-0.028911	0.058392	-0.031106	0.058719	-0.028709	0.055597	-0.029760	0.049785	-0.028309	0.048598	-0.030873	0.055712	-0.033855	0.055898	-0.042291	0.059872	-0.050668	0.064693	-0.061342	0.071247	-0.069752	0.078157	-0.078125	0.085424	-0.084278	0.097352	-0.086501	0.102105	-0.088667	0.104807	-0.086148	0.109066	-0.085630	0.113278	-0.083914	0.119057	-0.086187	0.120442	-0.090070	0.131263	-0.094374	0.142486	-0.101622	0.152398	-0.106534	0.168632	-0.108989	0.192493	-0.098981	0.210396	-0.085174	0.221271	-0.070539	0.228033	-0.064511	0.230603	-0.055592	0.227050	-0.051985	0.203571	-0.051544	0.167983	-0.055098	0.124110	-0.043620	0.070374	-0.023795	0.011804	-0.005188	-0.030770	0.012830	-0.063603	0.027883	-0.080070	0.043088	-0.083279	0.051571	-0.086739	0.053239	-0.080994	0.049657	-0.080666	0.042040	-0.074026	0.043974	-0.068215	0.046023	-0.062983	0.046731	-0.061565	0.043395	-0.062538	0.049357	-0.054609	0.062807	-0.043245	0.071901	-0.030460	0.076871	-0.020935	0.070879	-0.021225	0.063603	-0.026656	0.062623	-0.024273	0.056826	-0.020317	0.055606	-0.023741	0.056036	-0.024115	0.047035	-0.028412	0.040240	-0.032386	0.031651	-0.033148	0.034430	-0.028906	0.038013	-0.020264	0.044319	-0.008714	0.051323	-0.000428	0.051626	0.002884	0.059614	0.007673	0.054133	0.010378	0.051630	0.014671	0.041987	0.011578	0.030466	0.004857	0.021321	-0.003846	0.014332	-0.009631	0.014677	-0.010675	0.021615	-0.001278	0.024508	0.008262	0.019033	0.010863	0.020701	0.013408	0.020733	0.022552	0.021532	0.031772	0.019202	0.041757	0.014262	0.052748	0.015222	0.071628	0.007950	0.081945	
0.000000	0.027039	-0.012297	0.025980	-0.025312	0.029361	-0.028297	0.023153	-0.033258	0.019215	-0.030475	0.007100	-0.039115	0.019974	-0.050308	0.032144	-0.057129	0.031809	-0.054377	0.020143	-0.046262	0.001733	-0.036653	-0.015168	-0.031220	-0.022655	-0.026400	-0.028787	-0.030599	-0.026335	-0.045686	-0.010311	-0.074770	0.013808	-0.105310	0.037251	-0.121915	0.054103	-0.126410	0.048669	-0.115539	0.035603	-0.094226	0.019039	-0.066461	0.000102	-0.029262	-0.022461	0.004972	-0.040001	0.037855	-0.058113	0.055085	-0.069478	0.057189	-0.071941	0.043234	-0.055415	0.016662	-0.035283	-0.010983	-0.025746	-0.044348	-0.017178	-0.061953	-0.009566	-0.061696	-0.010627	-0.039916	-0.007932	-0.009074	-0.005442	0.020718	-0.007328	0.043381	-0.003853	0.057972	0.003519	0.067131	0.016465	0.074427	0.023834	0.083927	0.029946	0.088754	0.038094	0.100823	0.047055	0.128087	0.056383	0.159898	0.052749	0.189577	0.047821	0.211104	0.035524	0.218168	0.023331	0.227063	0.008979	0.239530	-0.004511	0.244610	-0.011312	0.237835	-0.020318	0.233427	-0.016416	0.217858	-0.010010	0.184986	-0.010191	0.166556	-0.003642	0.146914	0.004672	0.128635	0.007027	0.124010	0.018845	0.115350	0.031866	0.095394	0.037665	0.071930	0.041429	0.040350	0.031078	0.020482	0.023737	0.005178	0.020751	0.007803	0.027039	0.024630	0.036169	0.049190	0.053697	0.075936	0.071461	0.091581	0.083936	0.087998	0.085217	0.077620	0.084803	0.046887	0.067187	0.003613	0.042883	-0.029834	0.027588	-0.055554	0.017837	-0.074039	0.004398	-0.087652	-0.000721	-0.076671	-0.005785	-0.067126	-0.003609	-0.046590	0.005813	-0.025044	0.023507	-0.002082	0.041925	0.011117	0.051916	0.006355	0.048634	-0.007791	0.036664	-0.026499	0.018902	-0.052178	-0.002671	-0.066147	-0.021549	-0.070610	-0.030644	-0.056983	-0.028949	-0.045150	-0.018608	-0.029599	0.000419	-0.026474	0.008406	-0.025198	0.007858	-0.027410	0.005462	-0.021720	0.005976	-0.020197	0.006060	-0.009396	0.018401	
